highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,total_clicks,days_active,avg_daily_clicks,avg_score,total_score,submission_count,min_score,max_score,withdrew_early,dropout
0,4,1,0,60,2446.0,123.0,3.2269129287598943,65.71428571428571,460.0,7.0,42.0,85.0,0,1
1,1,1,0,120,175.0,5.0,7.954545454545454,0.0,0.0,0.0,0.0,0.0,1,1
0,8,0,0,120,1908.0,204.0,2.0921052631578947,92.14285714285714,645.0,7.0,83.0,99.0,0,0
0,2,0,0,120,234.0,49.0,1.56,47.5,95.0,2.0,30.0,65.0,1,1
2,2,0,0,90,5057.0,202.0,2.610738255033557,88.125,1410.0,16.0,75.0,100.0,0,0
2,1,0,0,120,673.0,45.0,2.876068376068376,33.0,33.0,1.0,33.0,33.0,1,1
0,1,0,0,120,489.0,63.0,1.7097902097902098,75.14285714285714,526.0,7.0,65.0,84.0,0,0
0,5,0,0,60,703.0,47.0,2.424137931034483,79.0,553.0,7.0,63.0,91.0,0,0
0,1,0,0,120,737.0,65.0,1.997289972899729,52.57142857142857,368.0,7.0,29.0,80.0,0,1
0,0,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,7,0,0,70,869.0,91.0,2.2111959287531806,92.71428571428571,649.0,7.0,88.0,100.0,0,0
1,8,1,0,60,1154.0,93.0,2.0533807829181496,83.14285714285714,582.0,7.0,69.0,97.0,0,0
0,4,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,4,1,0,120,310.0,31.0,1.9620253164556962,68.66666666666667,412.0,6.0,49.0,85.0,0,0
0,1,0,0,60,172.0,30.0,1.5925925925925926,95.25,381.0,4.0,95.0,96.0,0,1
0,3,0,0,60,230.0,17.0,3.066666666666667,65.0,65.0,1.0,65.0,65.0,1,1
2,7,0,0,60,286.0,41.0,1.881578947368421,50.142857142857146,351.0,7.0,29.0,69.0,0,1
0,9,0,0,120,334.0,36.0,2.80672268907563,62.0,310.0,5.0,35.0,75.0,0,1
0,9,0,0,60,912.0,80.0,2.4582210242587603,87.85714285714286,615.0,7.0,76.0,98.0,0,0
0,9,0,0,90,1182.0,94.0,2.638392857142857,48.13333333333333,722.0,15.0,16.0,60.0,0,0
0,9,0,0,120,76.0,5.0,2.814814814814815,65.0,65.0,1.0,65.0,65.0,1,1
2,4,0,0,60,433.0,83.0,1.69140625,45.0,315.0,7.0,0.0,75.0,0,1
0,4,0,0,90,163.0,30.0,2.1447368421052633,67.66666666666667,203.0,3.0,63.0,70.0,0,1
2,2,0,0,120,224.0,31.0,2.6987951807228914,61.75,247.0,4.0,47.0,70.0,0,1
0,0,0,0,120,223.0,23.0,2.9342105263157894,67.0,67.0,1.0,67.0,67.0,1,1
2,9,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,7,0,0,60,1418.0,128.0,2.492091388400703,86.28571428571429,604.0,7.0,70.0,95.0,0,0
2,8,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,0,0,120,50.0,7.0,2.6315789473684212,0.0,0.0,0.0,0.0,0.0,1,1
1,10,1,0,120,1850.0,148.0,2.0396912899669237,77.42857142857143,542.0,7.0,65.0,95.0,0,0
0,8,0,0,60,2091.0,156.0,2.0580708661417324,70.28571428571429,492.0,7.0,47.0,90.0,0,0
2,3,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,3,0,0,120,295.0,29.0,2.0205479452054793,52.5,105.0,2.0,40.0,65.0,0,1
0,0,0,0,60,761.0,102.0,1.691111111111111,60.857142857142854,426.0,7.0,36.0,73.0,0,1
1,8,0,0,120,138.0,16.0,2.4642857142857144,95.0,190.0,2.0,90.0,100.0,1,1
2,1,0,0,150,4582.0,212.0,2.9561290322580644,63.6875,1019.0,16.0,35.0,98.0,0,1
2,9,0,0,120,418.0,50.0,1.62015503875969,88.14285714285714,617.0,7.0,80.0,100.0,0,0
0,9,1,0,60,2781.0,150.0,2.5678670360110805,93.14285714285714,652.0,7.0,85.0,100.0,0,0
0,10,0,0,60,3836.0,190.0,2.4668810289389067,81.57142857142857,571.0,7.0,62.0,95.0,0,0
0,3,0,0,60,1119.0,95.0,2.31198347107438,80.6,403.0,5.0,53.0,98.0,0,0
2,7,0,0,60,82.0,7.0,2.2777777777777777,0.0,0.0,0.0,0.0,0.0,1,1
2,0,0,0,120,1405.0,122.0,2.1615384615384614,58.857142857142854,412.0,7.0,42.0,75.0,0,0
2,10,0,0,120,99.0,20.0,1.4776119402985075,60.0,60.0,1.0,60.0,60.0,1,1
0,2,0,0,90,6388.0,245.0,3.515685195376995,70.42857142857143,493.0,7.0,44.0,95.0,0,0
3,2,0,0,210,60.0,6.0,2.3076923076923075,0.0,0.0,0.0,0.0,0.0,1,1
2,5,0,0,60,337.0,41.0,2.514925373134328,59.833333333333336,359.0,6.0,39.0,78.0,0,1
2,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,9,0,0,60,1221.0,137.0,1.9983633387888706,91.85714285714286,643.0,7.0,89.0,95.0,0,0
0,2,0,0,60,110.0,9.0,2.156862745098039,55.0,55.0,1.0,55.0,55.0,1,1
0,3,1,0,60,569.0,66.0,1.8474025974025974,81.85714285714286,573.0,7.0,70.0,95.0,0,0
2,5,0,0,60,446.0,47.0,2.287179487179487,56.5,339.0,6.0,40.0,70.0,0,0
2,10,1,0,120,357.0,12.0,3.2752293577981653,0.0,0.0,0.0,0.0,0.0,1,1
1,9,0,0,90,282.0,19.0,2.220472440944882,55.0,55.0,1.0,55.0,55.0,1,1
1,2,1,0,60,3314.0,173.0,3.0209662716499546,72.85714285714286,510.0,7.0,41.0,93.0,0,0
0,3,0,0,60,2545.0,131.0,3.246173469387755,90.85714285714286,636.0,7.0,75.0,100.0,0,0
0,9,1,0,60,10289.0,241.0,4.634684684684685,94.28571428571429,660.0,7.0,85.0,100.0,0,0
0,3,0,0,90,1512.0,175.0,1.7957244655581948,94.0,658.0,7.0,80.0,100.0,0,0
0,1,0,0,120,326.0,26.0,2.3120567375886525,82.5,165.0,2.0,80.0,85.0,0,1
0,5,0,0,150,216.0,29.0,2.4269662921348316,74.33333333333333,223.0,3.0,68.0,80.0,1,1
2,1,1,0,90,359.0,25.0,3.9450549450549453,45.0,45.0,1.0,45.0,45.0,1,1
0,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,0,0,90,2829.0,139.0,3.3360849056603774,72.125,1154.0,16.0,26.0,100.0,0,0
0,8,0,0,120,1292.0,114.0,2.100813008130081,83.71428571428571,586.0,7.0,62.0,95.0,0,0
2,7,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,0,0,60,495.0,61.0,2.7966101694915255,77.0,462.0,6.0,58.0,90.0,0,0
0,8,0,0,60,3781.0,184.0,2.6911032028469752,76.71428571428571,537.0,7.0,63.0,90.0,0,0
1,7,1,0,120,974.0,113.0,2.8396501457725947,55.5,666.0,12.0,31.0,80.0,1,1
0,4,0,0,120,129.0,14.0,1.8695652173913044,52.666666666666664,158.0,3.0,40.0,60.0,1,1
0,4,1,0,60,765.0,85.0,2.6842105263157894,71.57142857142857,501.0,7.0,58.0,83.0,0,0
0,7,0,0,60,2128.0,143.0,2.1560283687943262,91.28571428571429,639.0,7.0,85.0,100.0,0,0
0,3,0,0,180,334.0,37.0,2.402877697841727,60.0,60.0,1.0,60.0,60.0,1,1
0,0,0,0,60,723.0,87.0,1.7764127764127764,92.42857142857143,647.0,7.0,80.0,100.0,0,0
0,3,0,0,120,1722.0,114.0,2.7464114832535884,54.125,866.0,16.0,17.0,90.0,0,0
1,5,0,0,60,934.0,89.0,2.984025559105431,75.0,225.0,3.0,65.0,85.0,1,1
0,5,0,0,120,871.0,86.0,2.155940594059406,77.71428571428571,544.0,7.0,47.0,95.0,0,1
0,2,0,0,60,295.0,27.0,2.9797979797979797,55.5,222.0,4.0,37.0,70.0,1,1
2,2,1,0,120,1718.0,97.0,3.4291417165668663,68.28571428571429,478.0,7.0,56.0,77.0,0,0
0,6,0,0,120,509.0,57.0,1.6366559485530547,78.14285714285714,547.0,7.0,62.0,85.0,0,0
2,3,0,0,120,621.0,68.0,1.9714285714285715,48.57142857142857,340.0,7.0,32.0,65.0,0,0
2,10,1,0,120,208.0,24.0,1.980952380952381,72.2,361.0,5.0,45.0,100.0,1,1
0,5,0,0,60,1361.0,113.0,2.2166123778501627,81.85714285714286,573.0,7.0,58.0,90.0,0,0
2,6,0,0,60,607.0,34.0,2.3346153846153848,85.0,170.0,2.0,80.0,90.0,1,1
0,1,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,0,240,1691.0,137.0,2.4686131386861314,77.14285714285714,540.0,7.0,72.0,90.0,0,0
0,7,0,0,120,1314.0,132.0,2.0153374233128836,91.85714285714286,643.0,7.0,83.0,96.0,0,0
2,4,0,0,60,156.0,16.0,2.260869565217391,55.0,110.0,2.0,50.0,60.0,1,1
0,5,0,0,60,1866.0,157.0,2.2030696576151123,76.28571428571429,534.0,7.0,65.0,89.0,0,0
2,2,0,0,120,701.0,60.0,2.170278637770898,39.857142857142854,279.0,7.0,27.0,60.0,0,1
2,7,0,0,60,1615.0,153.0,2.059948979591837,78.14285714285714,547.0,7.0,60.0,91.0,0,0
2,0,0,0,60,264.0,58.0,2.0625,62.666666666666664,376.0,6.0,50.0,73.0,0,1
2,9,0,0,120,1493.0,129.0,2.3183229813664594,68.57142857142857,480.0,7.0,58.0,85.0,1,0
0,8,0,0,120,189.0,36.0,2.0106382978723403,87.66666666666667,263.0,3.0,83.0,95.0,1,1
2,0,0,0,240,127.0,13.0,1.7397260273972603,0.0,0.0,0.0,0.0,0.0,1,1
0,3,0,0,120,569.0,60.0,1.8841059602649006,81.4,407.0,5.0,69.0,95.0,0,0
0,1,0,0,60,2043.0,112.0,2.2903587443946187,80.14285714285714,561.0,7.0,62.0,93.0,0,0
1,3,0,0,60,737.0,83.0,1.7931873479318734,58.0,406.0,7.0,44.0,70.0,0,0
2,4,0,0,330,104.0,12.0,2.6,55.0,55.0,1.0,55.0,55.0,1,1
2,9,1,0,60,1030.0,104.0,2.56857855361596,81.42857142857143,570.0,7.0,78.0,89.0,0,0
1,4,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,5,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,7,0,0,110,3841.0,205.0,2.536988110964333,97.0625,1553.0,16.0,87.0,100.0,0,0
0,3,0,0,60,847.0,129.0,1.7719665271966527,88.85714285714286,622.0,7.0,80.0,99.0,0,0
0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,0,0,120,1085.0,140.0,1.906854130052724,64.16666666666667,385.0,6.0,52.0,80.0,0,0
2,5,0,0,60,403.0,13.0,3.3583333333333334,55.0,110.0,2.0,45.0,65.0,1,1
2,1,0,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,0,120,1983.0,157.0,2.5229007633587788,82.75,662.0,8.0,64.0,95.0,1,0
0,7,0,0,60,289.0,26.0,3.1758241758241756,57.4,287.0,5.0,18.0,80.0,1,1
0,4,0,0,90,1940.0,96.0,3.903420523138833,78.6,393.0,5.0,63.0,95.0,1,1
2,1,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,8,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,0,120,5.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,1,1
2,2,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,8,1,0,60,1413.0,139.0,1.891566265060241,83.71428571428571,586.0,7.0,75.0,96.0,0,0
0,2,1,0,90,126.0,8.0,1.726027397260274,55.0,55.0,1.0,55.0,55.0,1,1
1,5,1,0,60,1044.0,110.0,2.019342359767892,75.28571428571429,527.0,7.0,55.0,89.0,0,0
0,7,0,0,120,674.0,74.0,2.10625,88.28571428571429,618.0,7.0,78.0,95.0,0,0
0,3,0,0,150,993.0,91.0,2.018292682926829,43.333333333333336,390.0,9.0,11.0,80.0,1,0
2,3,0,0,60,101.0,17.0,2.148936170212766,65.0,65.0,1.0,65.0,65.0,1,1
0,5,0,0,120,1573.0,130.0,2.3583208395802098,70.57142857142857,494.0,7.0,60.0,85.0,0,0
0,1,0,0,120,2693.0,112.0,3.9486803519061584,50.0625,801.0,16.0,23.0,100.0,0,1
0,5,0,0,120,346.0,15.0,2.4892086330935252,0.0,0.0,0.0,0.0,0.0,1,1
0,3,0,0,120,433.0,49.0,2.013953488372093,55.0,110.0,2.0,50.0,60.0,1,1
2,8,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,7,0,0,120,618.0,67.0,2.080808080808081,77.6,388.0,5.0,60.0,90.0,0,1
0,7,0,0,120,1378.0,75.0,2.6197718631178706,49.666666666666664,298.0,6.0,0.0,75.0,0,1
0,4,0,0,90,273.0,43.0,1.9782608695652173,53.57142857142857,375.0,7.0,40.0,65.0,0,0
1,8,2,0,60,7856.0,249.0,4.1002087682672235,91.0,637.0,7.0,78.0,100.0,0,0
0,5,0,0,90,4235.0,264.0,3.086734693877551,75.0,525.0,7.0,44.0,88.0,0,0
2,0,0,0,60,364.0,36.0,3.466666666666667,56.166666666666664,337.0,6.0,35.0,75.0,0,1
2,8,0,0,60,709.0,46.0,2.8134920634920637,51.2,256.0,5.0,10.0,85.0,0,1
0,6,0,0,60,206.0,22.0,1.9433962264150944,78.25,313.0,4.0,65.0,93.0,0,1
0,2,1,0,90,97.0,8.0,2.8529411764705883,0.0,0.0,0.0,0.0,0.0,0,1
1,1,0,0,180,168.0,23.0,1.7142857142857142,70.0,210.0,3.0,65.0,75.0,1,1
0,9,0,0,60,989.0,118.0,2.090909090909091,84.57142857142857,592.0,7.0,56.0,98.0,0,0
0,1,0,0,120,2037.0,125.0,2.676741130091984,84.7,847.0,10.0,70.0,100.0,0,0
2,8,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,0,60,800.0,113.0,1.694915254237288,69.0,483.0,7.0,43.0,85.0,0,1
2,2,1,0,120,560.0,36.0,2.204724409448819,75.0,75.0,1.0,75.0,75.0,1,1
3,2,0,0,240,120.0,19.0,2.5531914893617023,47.4,237.0,5.0,15.0,70.0,0,1
0,9,0,0,60,1377.0,118.0,2.481081081081081,91.85714285714286,643.0,7.0,84.0,100.0,0,0
2,0,0,0,120,741.0,87.0,2.2660550458715596,54.0,378.0,7.0,33.0,75.0,0,1
1,6,0,0,120,159.0,23.0,1.9156626506024097,92.5,185.0,2.0,85.0,100.0,1,1
0,7,0,0,120,568.0,62.0,2.1037037037037036,60.857142857142854,426.0,7.0,18.0,80.0,0,0
0,6,0,0,120,7.0,4.0,1.75,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,0,90,648.0,33.0,2.592,68.33333333333333,410.0,6.0,15.0,95.0,0,0
1,8,1,0,60,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,0,120,905.0,125.0,2.0291479820627805,88.0,616.0,7.0,79.0,98.0,0,0
2,4,0,0,210,286.0,16.0,2.6,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,0,0,120,8.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,1
1,5,0,0,60,2784.0,141.0,2.8641975308641974,88.85714285714286,622.0,7.0,78.0,100.0,0,0
1,1,1,0,60,2089.0,173.0,2.379271070615034,88.57142857142857,620.0,7.0,69.0,100.0,0,0
0,9,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,3,0,0,60,345.0,49.0,1.6995073891625616,73.0,511.0,7.0,44.0,85.0,0,0
0,2,0,0,90,2229.0,141.0,2.2791411042944785,83.33333333333333,1000.0,12.0,67.0,94.0,1,0
0,1,0,0,120,760.0,29.0,3.1535269709543567,64.33333333333333,193.0,3.0,53.0,75.0,1,1
0,6,0,0,60,4118.0,249.0,2.9949090909090907,83.42857142857143,584.0,7.0,70.0,95.0,0,0
2,4,0,0,90,1200.0,83.0,2.9055690072639226,68.28571428571429,478.0,7.0,40.0,88.0,0,0
0,1,0,0,60,176.0,9.0,2.1728395061728394,60.0,60.0,1.0,60.0,60.0,0,1
2,6,0,0,150,140.0,19.0,2.028985507246377,45.0,45.0,1.0,45.0,45.0,0,1
1,5,0,0,60,1793.0,104.0,2.479944674965422,69.4,347.0,5.0,35.0,85.0,1,1
2,4,0,0,210,25.0,3.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,0,90,194.0,31.0,1.503875968992248,74.28571428571429,520.0,7.0,60.0,90.0,0,0
2,3,0,0,120,6350.0,243.0,3.366914103923648,69.53333333333333,1043.0,15.0,44.0,95.0,0,0
0,1,0,0,120,23.0,7.0,1.15,0.0,0.0,0.0,0.0,0.0,0,1
0,8,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,6,0,0,120,8208.0,198.0,7.06368330464716,83.57142857142857,585.0,7.0,64.0,92.0,0,0
0,7,0,0,60,3792.0,150.0,3.3146853146853146,76.42857142857143,535.0,7.0,55.0,94.0,0,0
2,2,0,0,180,108.0,5.0,2.4,0.0,0.0,0.0,0.0,0.0,1,1
2,8,0,0,240,876.0,61.0,3.7758620689655173,62.285714285714285,436.0,7.0,45.0,75.0,0,1
0,5,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,10,0,0,60,403.0,61.0,1.631578947368421,77.0,539.0,7.0,70.0,84.0,0,0
2,8,0,0,120,672.0,141.0,1.8666666666666667,45.57142857142857,319.0,7.0,38.0,53.0,0,1
2,5,1,0,120,6225.0,222.0,3.6212914485165792,76.85714285714286,538.0,7.0,58.0,89.0,0,0
0,4,0,0,120,354.0,44.0,1.5803571428571428,80.28571428571429,562.0,7.0,64.0,95.0,0,0
2,8,0,0,60,155.0,24.0,2.5,41.0,123.0,3.0,25.0,63.0,0,1
0,1,1,0,60,1292.0,117.0,2.201022146507666,87.14285714285714,610.0,7.0,65.0,96.0,0,0
2,0,0,0,180,1616.0,53.0,4.476454293628809,65.75,526.0,8.0,49.0,88.0,1,1
1,3,0,0,90,630.0,52.0,1.8,78.75,315.0,4.0,57.0,100.0,1,1
0,2,0,0,120,369.0,35.0,2.2919254658385095,70.14285714285714,491.0,7.0,60.0,85.0,0,0
1,4,0,0,60,616.0,82.0,1.9617834394904459,61.666666666666664,370.0,6.0,30.0,90.0,0,1
0,3,0,0,120,7.0,2.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,0,120,1706.0,111.0,2.4232954545454546,70.42857142857143,493.0,7.0,38.0,99.0,1,1
0,8,0,0,60,993.0,106.0,2.464019851116625,84.42857142857143,591.0,7.0,53.0,99.0,0,0
0,7,0,0,90,613.0,51.0,2.3667953667953667,44.285714285714285,310.0,7.0,29.0,60.0,0,1
0,5,0,0,120,764.0,80.0,2.8088235294117645,93.71428571428571,656.0,7.0,72.0,100.0,0,0
1,3,0,0,120,525.0,80.0,2.0588235294117645,79.0,553.0,7.0,69.0,91.0,0,0
2,2,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,2,0,0,60,816.0,78.0,1.8672768878718535,92.0,644.0,7.0,83.0,100.0,0,0
0,1,1,0,120,1264.0,103.0,2.7719298245614037,60.63636363636363,667.0,11.0,30.0,96.0,1,1
0,6,0,0,90,436.0,62.0,2.116504854368932,67.0,335.0,5.0,50.0,82.0,1,0
2,10,0,0,120,1372.0,102.0,2.744,79.33333333333333,476.0,6.0,67.0,92.0,0,0
0,0,0,0,60,203.0,32.0,1.7652173913043478,69.66666666666667,418.0,6.0,28.0,84.0,0,0
0,4,0,0,60,208.0,22.0,1.4857142857142858,73.0,365.0,5.0,60.0,88.0,0,0
0,0,0,0,210,102.0,6.0,3.923076923076923,60.0,60.0,1.0,60.0,60.0,1,1
0,0,0,0,60,714.0,67.0,1.898936170212766,84.0,588.0,7.0,73.0,88.0,0,0
0,5,0,0,120,7.0,4.0,1.4,0.0,0.0,0.0,0.0,0.0,1,1
0,9,0,0,90,291.0,28.0,2.1555555555555554,79.57142857142857,557.0,7.0,61.0,95.0,0,0
0,8,0,0,60,262.0,49.0,1.955223880597015,60.166666666666664,361.0,6.0,49.0,90.0,0,1
0,2,1,0,180,88.0,4.0,3.52,0.0,0.0,0.0,0.0,0.0,1,1
1,10,1,0,120,376.0,32.0,2.198830409356725,72.66666666666667,436.0,6.0,28.0,85.0,0,1
0,7,0,0,120,910.0,60.0,2.9836065573770494,71.42857142857143,500.0,7.0,36.0,100.0,0,0
1,10,0,0,60,1170.0,96.0,2.0454545454545454,76.42857142857143,535.0,7.0,58.0,95.0,0,0
0,1,0,0,120,175.0,17.0,2.8688524590163933,0.0,0.0,0.0,0.0,0.0,1,1
2,7,0,0,120,559.0,56.0,2.0703703703703704,63.42857142857143,444.0,7.0,47.0,75.0,0,0
0,7,0,0,60,4628.0,176.0,4.110124333925399,90.71428571428571,635.0,7.0,80.0,96.0,0,0
1,9,0,0,60,882.0,64.0,2.6094674556213016,85.28571428571429,597.0,7.0,70.0,95.0,0,0
0,8,0,0,60,338.0,35.0,1.648780487804878,80.57142857142857,564.0,7.0,56.0,95.0,0,0
0,3,0,0,120,302.0,40.0,2.4958677685950414,38.75,155.0,4.0,22.0,65.0,1,1
0,3,0,0,70,467.0,46.0,1.7043795620437956,84.42857142857143,591.0,7.0,74.0,95.0,0,0
0,1,0,0,90,795.0,111.0,1.8068181818181819,92.14285714285714,645.0,7.0,85.0,98.0,0,0
2,10,1,0,60,703.0,55.0,2.190031152647975,37.166666666666664,223.0,6.0,17.0,75.0,0,1
2,1,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,2,0,0,180,1360.0,59.0,4.317460317460317,59.625,477.0,8.0,33.0,90.0,1,1
2,6,0,0,60,1455.0,112.0,2.0875179340028693,70.71428571428571,495.0,7.0,38.0,88.0,0,0
1,6,1,0,120,824.0,76.0,2.2952646239554317,67.42857142857143,472.0,7.0,49.0,80.0,0,0
0,5,0,0,60,181.0,58.0,1.5603448275862069,66.71428571428571,467.0,7.0,50.0,93.0,0,0
2,7,0,0,60,847.0,116.0,1.6257197696737045,57.285714285714285,401.0,7.0,17.0,80.0,0,0
0,4,0,0,60,14.0,2.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0,1
0,9,1,0,90,143.0,11.0,2.86,78.0,78.0,1.0,78.0,78.0,0,1
2,7,1,0,120,813.0,93.0,2.2583333333333333,64.57142857142857,452.0,7.0,29.0,90.0,0,1
4,10,0,0,90,1355.0,110.0,2.0910493827160495,68.28571428571429,478.0,7.0,45.0,90.0,0,0
0,7,0,0,120,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1
2,2,0,0,60,273.0,20.0,2.237704918032787,46.666666666666664,140.0,3.0,20.0,65.0,0,1
0,1,0,0,120,1018.0,28.0,4.691244239631336,0.0,0.0,1.0,0.0,0.0,0,1
2,4,0,0,180,45.0,13.0,1.5,0.0,0.0,0.0,0.0,0.0,1,1
2,6,0,0,120,906.0,76.0,2.610951008645533,70.14285714285714,491.0,7.0,53.0,85.0,0,0
1,10,1,0,120,3532.0,156.0,2.591342626559061,93.8125,1501.0,16.0,85.0,100.0,0,0
2,8,0,0,90,156.0,29.0,1.9024390243902438,46.142857142857146,323.0,7.0,28.0,70.0,0,1
0,1,0,0,120,2632.0,180.0,1.9819277108433735,80.6875,1291.0,16.0,40.0,100.0,0,0
0,1,0,0,60,175.0,26.0,1.8041237113402062,53.142857142857146,372.0,7.0,21.0,80.0,0,0
2,4,0,0,60,286.0,40.0,2.4655172413793105,42.142857142857146,295.0,7.0,28.0,63.0,0,0
1,9,0,0,60,903.0,67.0,1.7881188118811882,89.42857142857143,626.0,7.0,85.0,95.0,0,0
0,8,0,0,90,867.0,103.0,1.5763636363636364,74.42857142857143,521.0,7.0,65.0,85.0,0,0
2,1,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,3,1,0,180,280.0,42.0,1.7391304347826086,64.57142857142857,452.0,7.0,27.0,85.0,0,1
0,5,0,0,60,247.0,28.0,1.6143790849673203,38.0,190.0,5.0,4.0,60.0,1,1
1,5,2,0,120,9852.0,243.0,4.482256596906279,97.4375,1559.0,16.0,90.0,100.0,0,0
0,6,0,0,120,602.0,73.0,1.775811209439528,67.57142857142857,473.0,7.0,42.0,90.0,0,0
0,6,0,0,60,626.0,73.0,2.2357142857142858,75.2,376.0,5.0,58.0,95.0,0,0
2,3,0,0,120,78.0,10.0,1.7727272727272727,0.0,0.0,0.0,0.0,0.0,1,1
2,1,1,0,60,318.0,30.0,2.672268907563025,52.5,105.0,2.0,50.0,55.0,0,1
1,10,1,0,60,1933.0,145.0,2.453045685279188,59.285714285714285,415.0,7.0,29.0,90.0,0,0
2,9,0,0,60,740.0,90.0,2.0273972602739727,55.5,333.0,6.0,25.0,95.0,0,1
2,2,0,0,120,406.0,34.0,2.5534591194968552,54.5,218.0,4.0,12.0,90.0,1,1
0,8,1,0,60,403.0,44.0,2.226519337016575,66.0,462.0,7.0,55.0,78.0,0,0
0,2,1,0,60,2134.0,103.0,2.997191011235955,90.42857142857143,633.0,7.0,83.0,96.0,0,0
0,1,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,5,0,0,120,1487.0,50.0,3.1978494623655913,45.25,181.0,4.0,25.0,65.0,0,1
0,8,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,5,1,0,60,2071.0,77.0,3.2717219589257502,60.57142857142857,424.0,7.0,40.0,70.0,0,0
2,7,0,0,60,624.0,51.0,2.269090909090909,57.285714285714285,401.0,7.0,29.0,80.0,0,1
1,4,1,0,60,7147.0,211.0,5.086832740213523,86.57142857142857,606.0,7.0,71.0,98.0,0,0
2,10,0,0,60,932.0,116.0,2.318407960199005,80.85714285714286,566.0,7.0,47.0,100.0,0,0
2,3,1,0,60,348.0,43.0,1.9550561797752808,56.25,225.0,4.0,52.0,60.0,0,1
1,0,0,0,60,1471.0,95.0,2.5943562610229276,85.71428571428571,600.0,7.0,72.0,94.0,0,0
2,0,0,0,60,312.0,25.0,2.4761904761904763,45.0,90.0,2.0,45.0,45.0,1,1
2,7,0,0,180,216.0,37.0,1.894736842105263,48.57142857142857,340.0,7.0,27.0,85.0,1,1
1,1,0,0,240,51.0,4.0,2.8333333333333335,65.0,65.0,1.0,65.0,65.0,1,1
0,6,0,0,60,745.0,72.0,1.9005102040816326,82.25,329.0,4.0,78.0,90.0,0,1
2,5,0,0,120,5.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1,1
2,10,0,0,60,279.0,41.0,1.4761904761904763,75.57142857142857,529.0,7.0,55.0,95.0,0,0
2,2,1,0,60,242.0,27.0,1.9836065573770492,68.33333333333333,205.0,3.0,60.0,75.0,0,1
0,5,1,0,90,2105.0,80.0,4.762443438914027,60.4,302.0,5.0,41.0,68.0,0,1
0,3,0,0,120,1289.0,95.0,2.522504892367906,66.61538461538461,866.0,13.0,20.0,100.0,0,0
1,7,2,0,60,1420.0,115.0,2.125748502994012,95.28571428571429,667.0,7.0,85.0,100.0,0,0
